002,0000222136,01,2024-12-12,13:59:48
002,0000222136,01,2024-12-12,14:00:53
002,0000222136,01,2024-12-12,14:04:14
002,0000222136,01,2024-12-12,14:05:53
002,0000222136,01,2024-12-12,14:08:01
002,0000222136,01,2024-12-12,14:09:29
002,0000222136,01,2024-12-12,14:13:20
002,0000222136,01,2024-12-12,14:32:02
002,0000222136,01,2024-12-12,14:35:23
